"","Date","Price","Text","bing_score","nrc_score","afin_score"
"1243",2016-01-08,31.67,"on my way to south carolina big crowd look forward to it ",0,1,1
"1244",2016-01-13,28.58,"the iran deal is terrible why didn t we get the uranium stockpile it was sent to russia sotu",-1,0,-3
"1245",2016-01-13,28.58,"iran toys with u s days before we pay them ridiculously billions of dollars don t release money we want our hostages back now ",-1,3,0
"1246",2016-01-14,28.84,"do you think iran would have acted so tough if they were russian sailors our country was humiliated ",1,-1,-3
"1247",2016-01-14,28.84,"iran humiliated the united states with the capture of our sailors horrible pictures amp images we are weak i will not forget ",-2,-2,-8
"1248",2016-01-17,28.84,"in iran deal we get prisoners they get billion most wanted and many off watch list this will create great incentive for others ",0,2,1
"1249",2016-01-17,28.84,"iran is going to buy jetliners with a small part of the billion we are giving them but they won t buy from u s rather airbus ",1,0,3
"1250",2016-01-19,27.36,"dope frank bruni said i called many people including karl rove losers true i never called my friend howardstern a loser he s a winner ",-2,4,3
"1251",2016-01-20,26.01,"bob dole warns of cataclysmic losses with ted cruz and says donald trump would do better via new york times https t co txealrz uy",-1,-1,0
"1252",2016-01-23,26.01," brentbozell one of the national review lightweights came to my office begging for money like a dog why doesn t he say that ",-1,0,2
"1253",2016-01-25,29.82,"leaving now for new hampshire big crowd looking forward to it fitn",0,1,1
"1254",2016-01-30,29.82,"looking forward to a great weekend in iowa iacaucus caucusfortrump tickets https t co nu qhzxxx https t co xzlwspf xe",0,1,3
"1255",2016-01-30,29.82,"i want to thank evangelical christians for the warm embrace i ve received on the campaign trail video https t co u oocwgepe",1,2,5
"1256",2016-02-02,30.98,"anybody who watched all of ted cruz s far too long rambling overly flamboyant speech last nite would say that was his howard dean moment ",0,0,0
"1257",2016-02-05,32.35,"i very much look forward to tomorrow s debate in new hampshire so many things to say so much at stake it will be an incredible evening ",1,2,0
"1258",2016-02-11,28.82,"jeb failed as jeb he gave up and enlisted mommy and his brother who got us into the quicksand of iraq spent million weak no chance ",-2,0,-3
"1259",2016-02-13,28.82,"love the people of south carolina look very much forward to the debate tonight ",1,3,3
"1260",2016-02-15,28.82,"now that george bush is campaigning for jeb is he fair game for questions about world trade center iraq war and eco collapse careful ",0,0,0
"1261",2016-02-22,33.59,"i am in las vegas at the best hotel by far trump international i will be working with my wonderful teams and volunteers to win nevada ",3,2,11
"1262",2016-02-22,33.59,"i will be on seanhannity tonight from las vegas nevada at pme enjoy hannity trump https t co mx rxf ohl",2,1,2
"1263",2016-02-23,31.9,"join me live now in las vegas nevada we will make america safe amp great again votetrumpnv nevadacaucus https t co iw s noxdt",1,2,5
"1264",2016-02-23,31.9,"thank you las vegas nevada nevadacaucus votetrumpnvhttps t co czlnrrftw https t co scdxt dye",0,0,2
"1265",2016-02-24,31.5,"when mitt romney asked me for my endorsement last time around he was so awkward and goofy that we all should have known he could not win ",0,0,4
"1266",2016-02-26,35.76,"thank you gopdebate polls makeamericagreatagain https t co at voilcsy",0,0,2
"1267",2016-02-28,35.76,"while i hear the koch brothers are in big financial trouble oil word is they have chosen little marco rubio the lightweight from florida",-1,2,-1
"1268",2016-03-03,35.75,"on my way to see the great people of maine will be landing in portland in hours look forward to it trump ",1,1,3
"1269",2016-03-04,37.61,"join me in wichita kansas tomorrow morning looking forward to it makeamericagreatagain trump https t co htvkglvlaz",1,2,1
"1270",2016-03-05,37.61,"join me in wichita kansas tomorrow morning looking forward to it makeamericagreatagain trump https t co htvkgldkcp",1,2,1
"1271",2016-03-12,37.61,"ohio had the biggest budget increase in the u s if it were not for striking oil they would be bust governor kasich in favor of tpp fraud ",0,1,-1
"1272",2016-03-14,38.06,"look forward to being in tampa this afternoon wonderful crowds thank you florida ",1,2,6
"1273",2016-03-15,37.49,"don t reward mitt romney who let us all down in the last presidential race by voting for kasich who voted for nafta open borders etc ",1,2,2
"1274",2016-03-19,37.49,"reading nytdavidbrooks of the ny times is a total waste of time he is a clown with no awareness of the world around him dummy ",-1,0,-2
"1275",2016-03-24,38.33,"it is amazing how often i am right only to be criticized by the media illegal immigration take the oil build the wall muslims nato ",-1,0,-1
"1276",2016-03-28,38.33,"i will be interviewed on foxandfriends at things are looking good had a great easter look forward to spending the week in wisconsin ",0,2,6
"1277",2016-03-31,36.75,"just had a very nice meeting with reince priebus and the gop looking forward to bringing the party together and it will happen ",1,1,3
"1278",2016-04-06,37.77,"it is so great to be back home looking forward to a great rally tonight in bethpage long island ",0,1,3
"1279",2016-04-20,43.09,"ted cruz is mathematically out of winning the race now all he can do is be a spoiler never a nice thing to do i will beat hillary ",2,0,7
"1280",2016-04-23,43.09,"thank you delaware trump makeamericagreatagain trumptrainhttps t co qlxtzqpbej https t co ofhbm bcoi",1,0,2
"1281",2016-04-25,42.97,"thank you warwick rhode island riprimary votetrump https t co v d cus xf https t co gu p vme ",0,0,2
"1282",2016-04-26,43.94,"thank you delaware trump https t co fexthmuwuo",1,0,2
"1283",2016-04-26,43.94,"you have until pm to votetrump delaware https t co gyev m qon",0,0,0
"1284",2016-04-27,44.17,"thank you connecticut delaware maryland pennsylvania and rhode island makeamericagreatagain https t co mgkh wqt ",0,0,2
"1285",2016-04-30,44.17,"trump locks down delaware gop delegates trump maga https t co sto cyv fw",2,0,0
"1286",2016-05-05,44.39,"many reports that i will be attending the alvarez khan fight this weekend in vegas totally untrue unfortunately i have other plans ",-1,-2,-1
"1287",2016-05-06,44.6,"i hope corrupt hillary clinton chooses goofy elizabeth warren as her running mate i will defeat them both ",-1,0,2
"1288",2016-05-06,44.6,"let s properly check goofy elizabeth warren s records to see if she is native american i say she s a fraud ",-1,-1,-4
"1289",2016-05-06,44.6,"goofy elizabeth warren hillary clinton s flunky has a career that is totally based on a lie she is not native american ",-2,0,0
"1290",2016-05-07,44.6,"goofy elizabeth warren and her phony native american heritage are on a twitter rant she is too easy i m driving her nuts ",-2,-1,-5
"1291",2016-05-07,44.6,"goofy elizabeth warren is weak and ineffective does nothing all talk no action maybe her native american name ",-3,1,-5
"1292",2016-05-10,44.01,"i look very much forward to meeting w paul ryan amp the gop party leadership on thurs in dc together we will beat the dems at all levels ",0,1,0
"1293",2016-05-11,46.08,"goofy elizabeth warren is now using the woman s card like her friend crooked hillary see her dumb tweet when a woman stands up to you ",-3,0,-1
"1294",2016-05-11,46.08,"if it were up to goofy elizabeth warren we d have no jobs in america she doesn t have a clue ",-1,0,-1
"1295",2016-05-11,46.08,"goofy elizabeth warren lied when she says i want to abolish the federal minimum wage see media asking for increase ",-3,-1,0
"1296",2016-05-11,46.08,"goofy elizabeth warren didn t have the guts to run for potus her phony native american heritage stops that and vp cold ",-3,-1,-1
"1297",2016-05-11,46.08,"if the people of massachusetts found out what an ineffective senator goofy elizabeth warren has been she would lose ",-3,-1,-2
"1298",2016-05-11,46.08,"isn t it funny when a failed senator like goofy elizabeth warren can spend a whole day tweeting about trump amp gets nothing done in senate ",-2,0,4
"1299",2016-05-11,46.08,"our native american senator goofy elizabeth warren couldn t care less about the american worker does nothing to help ",-1,0,4
"1300",2016-05-11,46.08,"goofy elizabeth warren has been one of the least effective senators in the entire u s senate she has done nothing ",0,1,2
"1301",2016-05-16,48.49,"with the coming forward today of the woman central to the failing nytimes hit piece on me we have exposed the article as a fraud ",-2,-3,-7
"1302",2016-05-17,48.71,"i look so forward to debating crooked hillary clinton democrat primaries are rigged e mail investigation is rigged so time to get it on ",-1,1,-1
"1303",2016-05-17,48.71,"i look forward to watching megynkelly tonight pm et it will be interesting to see how she treats me i think she will be very fair ",1,3,4
"1304",2016-05-21,48.71,"crooked hillary clintons foreign interventions unleashed isis in syria iraq and libya she is reckless and dangerous ",-3,-3,-2
"1305",2016-05-25,48.87," elizabethforma goofy elizabeth warren sometimes referred to as pocahontas because she faked the fact she is native american is a lowlife ",-1,0,0
"1306",2016-05-25,48.87," elizabethforma goofy elizabeth warren sometimes known as pocahontas bought foreclosed housing and made a quick killing total hypocrite ",-3,-2,-3
"1307",2016-05-25,48.87,"goofy senator elizabeth warren elizabethforma has done less in the u s senate than practically any other senator all talk no action ",-1,2,-1
"1308",2016-05-26,49.52,"i find it offensive that goofy elizabeth warren sometimes referred to as pocahontas pretended to be native american to get in harvard ",-2,-2,0
"1309",2016-05-29,49.52,"if dummy bill kristol actually does get a spoiler to run as an independent say good bye to the supreme court ",1,0,3
"1310",2016-05-29,49.52,"the republican party has to be smart amp strong if it wants to win in november can t allow lightweights to set up a spoiler indie candidate ",3,0,8
"1311",2016-06-03,48.5,"so much interest in my visit to scotland i greatly look forward to attending the opening event trumpturnberry taking place on june th ",0,3,1
"1312",2016-06-03,48.5,"after trumpturnberry i will be visiting aberdeen the oil capital of europe to see my great club trumpscotland ",0,0,3
"1313",2016-06-07,49.76,"i will be speaking about our great journey to the republican nomination at p m the movement toward a country that wins again continues",1,2,7
"1314",2016-06-10,49.7,"pocahontas is at it again goofy elizabeth warren one of the least productive u s senators has a nasty mouth hope she is v p choice ",-1,2,-1
"1315",2016-06-11,49.7,"goofy elizabeth warren sometimes referred to as pocahontas pretended to be a native american in order to advance her career very racist ",-2,1,-3
"1316",2016-06-13,49.36,"crooked hillary says we must call on saudi arabia and other countries to stop funding hate i am calling on cont d https t co t fvcu mec",-2,-1,-4
"1317",2016-06-13,49.36,"saudi arabia and many of the countries that gave vast amounts of money to the clinton foundation cont d https t co t rerszzy",0,2,0
"1318",2016-06-16,45.66,"houston tx https t co nvhrnfi n las vegas nvhttps t co ksu agrfbsphoenix az https t co pvb qx vpk https t co towwtheef",0,0,0
"1319",2016-06-18,45.66,"in las vegas getting ready to speak ",1,0,0
"1320",2016-06-18,45.66,"thank you las vegas nevada trump americafirst https t co vhgwmhgcvr https t co m eira ymu",1,0,2
"1321",2016-06-27,45.07,"crooked hillary is wheeling out one of the least productive senators in the u s senate goofy elizabeth warren who lied on heritage ",-2,1,-2
"1322",2016-07-02,45.07,"just read in the failing nytimes that i was not aware the event had to be held in cleveland a total lie these people are sick ",-3,-3,-4
"1323",2016-07-04,48.02,"i look forward to meeting joniernst today in new jersey she has done a great job as senator of iowa ",0,2,3
"1324",2016-07-05,45.64,"looking forward to meeting with senbobcorker in a little while we will be traveling to north carolina together today ",0,2,0
"1325",2016-07-06,45.7,"raised a lot of money for the republican party there will be a big gasp when the figures are announced in the morning lots of support win",1,1,7
"1326",2016-07-12,46.72,"bernie sanders has abandoned his supporters by endorsing pro war pro tpp pro wall street crooked hillary clinton ",0,-2,-3
"1327",2016-07-16,46.72,"look forward to governor mike pence v p introduction tomorrow in new york city ",0,1,0
"1328",2016-07-16,46.72,"look forward to introducing governor mike pence who has done a spectacular job in the great state of indiana my first choice from start ",1,3,3
"1329",2016-07-17,46.72,"goofy elizabeth warren who may be the least productive senator in the u s senate must prove she is not a fraud without the con it s over",-1,1,-4
"1330",2016-07-17,46.72,"i hope that crooked hillary picks goofy elizabeth warren sometimes referred to as pocahontas as her v p then we can litigate her fraud ",-3,-1,-2
"1331",2016-07-17,46.72,"if goofy elizabeth warren a very weak senator didn t lie about her heritage being native american she would be nothing today pick her h",-3,0,-2
"1332",2016-07-18,45.35,"looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife melania place looks beautiful ",2,5,7
"1333",2016-07-20,45.82,"thank you to governor scottwalker for such warm support great speech ",2,1,8
"1334",2016-07-25,43.76,"clinton betrayed bernie voters kaine supports tpp is in pocket of wall street and backed iraq war ",1,-1,-2
"1335",2016-07-26,43.56,"elizabeth warren often referred to as pocahontas just misrepresented me and spoke glowingly about crooked hillary who she always hated ",-1,-2,-3
"1336",2016-07-27,42.78,"just like i have warned from the beginning crooked hillary clinton will betray you on the tpp https t co eontwk i y",-3,-1,-3
"1337",2016-07-28,41.87," dems warn not to underestimate trump s potential win https t co x xhtjhhpb",1,-1,1
"1338",2016-07-29,40.76,"hillary s wars in the middle east have unleashed destruction terrorism and isis across the world ",-2,-2,-3
"1339",2016-07-30,40.76,"hillary can never win over bernie supporters her foreign wars nafta tpp support amp wall street ties are driving away millions of votes ",2,-1,7
"1340",2016-07-31,40.76,"i was viciously attacked by mr khan at the democratic convention am i not allowed to respond hillary voted for the iraq war not me ",-1,0,-3
"1341",2016-08-03,40.45,"our incompetent secretary of state hillary clinton was the one who started talks to give million dollars in cash to iran scandal ",-2,-1,-5
"1342",2016-08-04,41.33,"looking forward to ia amp wi with gov pence tomorrow join us magahttps t co hcnzj slxhttps t co sewlwkn sz https t co ei edqdxb",0,2,1
"1343",2016-08-05,42.47,"obama s disastrous judgment gave us isis rise of iran and the worst economic numbers since the great depression ",-3,-1,-3
"1344",2016-08-05,42.47,"president obama refuses to answer question about iran terror funding i won t dodge questions as your president https t co jsamgo s p",-1,1,0
"1345",2016-08-05,42.47,"the plane i saw on television was the hostage plane in geneva switzerland not the plane carrying million in cash going to iran ",-1,0,0
"1346",2016-08-08,43.24,"many people are saying that the iranians killed the scientist who helped the u s because of hillary clinton s hacked emails ",0,1,-4
"1347",2016-08-16,48.27,"just as we won the cold war in part by exposing the evils of communism and the virtues of free markets cont https t co sxp efxezu",0,-3,1
"1348",2016-08-27,48.27,"just landed in iowa to attend a great event in honor of wonderful senator joniernst look forward to being with all of my friends ",2,4,9
"1349",2016-08-31,47.94,"great trip to mexico today wonderful leadership and high quality people look forward to our next meeting ",1,2,7
"1350",2016-08-31,47.94,"i have accepted the invitation of president enrique pena nieto of mexico and look very much forward to meeting him tomorrow ",0,3,1
"1351",2016-09-04,47.94,"crooked hillary s v p pick said this morning that i was not aware that russia took over crimea a total lie and taken over during o term ",-2,0,0
"1352",2016-09-10,47.94,"dummy writer tonyschwartz who wanted to do a second book with me for years i said no is now a hostile basket case who feels jilted ",-1,-2,-3
"1353",2016-09-10,47.94,"i havn t seen tonyschwartz in many years he hardly knows me never liked his style super lib crooked h supporter irrelevant dope ",-1,0,6
"1354",2016-09-15,45.83,"i was never a fan of colin powell after his weak understanding of weapons of mass destruction in iraq disaster we can do much better ",-3,-1,-2
"1355",2016-09-18,45.83,"i would like to express my warmest regards best wishes and condolences to all of the families and victims of the horrible bombing in nyc ",-1,-1,0
"1356",2016-09-25,45.83,"looking forward to my meeting with benjamin netanyahu in trump tower at a m ",1,2,0
"1357",2016-09-27,44.95,"hillary clinton is the only candidate on stage who voted for the iraq war debates maga https t co um wjxeekr",0,0,-2
"1358",2016-09-27,44.95,"hillary clinton failed all over the world libya syria iran iraq asia pivot russian reset benghazi https t co ooakxs rij",-1,1,-2
"1359",2016-09-27,44.95,"russia has more warheads than ever n korea is testing nukes and iran got a sweetheart deal to keep theirs thanks hillaryclinton ",1,2,2
"1360",2016-10-02,44.95,"melania and i extend our warmest greetings to those observing rosh hashanah here in the united states in israel and around the world ",0,2,4
"1361",2016-10-02,44.95,"just announced that iraq u s is preparing for battle to reclaim mosul why do they have to announce this makes mission much harder ",1,-1,-1
"1362",2016-10-05,49.57,"sanctions relief from clinton obama iran nuclear deal likely go to terrorists https t co lm jrif k bigleaguetruth vpdebate",1,2,0
"1363",2016-10-12,49.53,"the people of cuba have struggled too long will reverse obama s executive orders and concessions towards cuba until freedoms are restored ",0,0,-1
"1364",2016-10-13,49.29,"thank you to our u s navy for protecting our country both in times of peace amp war together we will make america https t co v jcl teq",1,1,2
"1365",2016-10-17,49.31,"our thoughts are with the forces fighting isis in iraq we must never back down against this extreme radical islami https t co oeofia rym",-1,-1,0
"1366",2016-10-19,51.85,"join me in delaware ohio tomorrow at pm draintheswamp tickets https t co twrfy ryy https t co zd kjzlctj",0,1,1
"1367",2016-10-20,50.42,"thank you delaware county ohio remember either we win this election or we are going to lose this country https t co ntdrtzyoqi",0,-1,6
"1368",2016-10-20,50.42,"i opposed going into iraq hillary voted for it as with everything else she s supported it was a disaster https t co um wjxwfbz",0,-1,0
"1369",2016-10-20,50.42,"hillary failed all over the world bigleaguetruth libya syria iran iraq asia pivot russian reset benghazi https t co h uh svtt ",-1,1,-2
"1370",2016-10-23,50.42,"well iran has done it again taken two of our people and asking for a fortune for their release this doesn t happen if i m president ",1,2,0
"1371",2016-10-23,50.42,"thank you las vegas review journal editorial donald trump for president https t co uh gh bhe via reviewjournal",1,1,2
"1372",2016-10-25,49.08," obama warned of rigged elections in time to draintheswamphttps t co akczh l fj https t co mikwahtuv",-1,0,-3
"1373",2016-10-29,49.08,"tomorrow las vegas nv a https t co kluudkimvngreeley co p https t co jyimiibqkbalbuquerque nm p https t co scol vqlm",0,0,0
"1374",2016-10-30,49.08,"thank you las vegas nevada i love you departing for greeley colorado now get out amp vote icymi watch here https t co uiloprten ",1,1,5
"1375",2016-10-30,49.08,"see you tomorrow michigan grand rapids mi tomorrow at noon https t co xfprnepnz warren mi tomorrow at pm https t co uhrtgs b ",1,0,3
"1376",2016-10-31,46.2,"wow i hear you warren michigan streaming live join us america it is time to drain the swamp watch https t co pjxelwc e ",0,0,5
"1377",2016-10-31,46.2,"join me tomorrow in michigan grand rapids at pm https t co xfprnf pnfwarren at pm https t co drewbh zvd https t co iyxwip rvd",1,1,4
"1378",2016-11-04,43.06," ice officers warn hillary immigration plan will unleash gangs cartels amp drug violence nationwide https t co asrbwqrv",-1,-2,-5
"1379",2016-11-16,45.07,"i have recieved and taken calls from many foreign leaders despite what the failing nytimes said russia u k china saudi arabia japan",-1,-3,-2
"1380",2016-11-19,45.07,"i settled the trump university lawsuit for a small fraction of the potential award because as president i have to focus on our country ",2,2,1
"1381",2016-11-22,46.1,"the meeting with the nytimes is back on at today look forward to it ",0,1,0
"1382",2016-12-01,52.28,"look forward to going to indiana tomorrow in order to be with the great workers of carrier they will sell many air conditioners ",0,1,3
"1383",2016-12-04,52.28,"these companies are able to move between all states with no tax or tariff being charged please be forewarned prior to making a very ",0,-3,-3
"1384",2016-12-06,52.31,"masa softbank of japan has agreed to invest billion in the u s toward businesses and new jobs ",0,1,1
"1385",2016-12-10,52.31,"as a show of support for our armed forces i will be going to the army navy game today looking forward to it should be fun ",2,2,6
"1386",2016-12-28,54.95,"not anymore the beginning of the end was the horrible iran deal and now this u n stay strong israel january th is fast approaching ",1,0,-1
"1387",2017-01-01,54.95,"to all americans happynewyear amp many blessings to you all looking forward to a wonderful amp prosperous as we https t co asdmal iy",2,4,7
"1388",2017-01-06,55.9,"wow the ratings are in and arnold schwarzenegger got swamped or destroyed by comparison to the ratings machine djt so much for ",0,-1,1
"1389",2017-01-08,55.9,"i look very much forward to meeting prime minister theresa may in washington in the spring britain a longtime u s ally is very special ",0,4,0
"1390",2017-01-15,55.9,"thank you to bob woodward who said that is a garbage document it never should have been presented trump s right to be upset angry ",-2,-3,-3
"1391",2017-01-18,53.77,"looking forward to a speedy recovery for george and barbara bush both hospitalized thank you for your wonderful letter ",3,4,6
"1392",2017-01-18,53.77,"writing my inaugural address at the winter white house mar a lago three weeks ago looking forward to friday https t co j ojoxjrga",-1,1,0
"1393",2017-01-19,53.18,"thank you to our amazing wounded warriors for their service it was an honor to be with them tonight in d c https t co qj cpfaykd",2,1,8
"1394",2017-01-24,54.7,"signing orders to move forward with the construction of the keystone xl and dakota access pipelines in the oval off https t co aoxmfo vok",0,2,0
"1395",2017-01-27,54.8,"look forward to seeing final results of votestand gregg phillips and crew say at least votes were illegal we must do better ",-1,0,-1
"1396",2017-01-28,54.8,"thr coverage about me in the nytimes and the washingtonpost gas been so false and angry that the times actually apologized to its ",-2,-1,-4
"1397",2017-01-29,54.8," senators should focus their energies on isis illegal immigration and border security instead of always looking to start world war iii ",-1,-1,-5
"1398",2017-02-02,55.94,"iran was on its last legs and ready to collapse until the u s came along and gave it a life line in the form of the iran deal billion",0,0,-2
"1399",2017-02-02,55.94,"iran is rapidly taking over more and more of iraq even after the u s has squandered three trillion dollars there obvious long ago ",0,1,0
"1400",2017-02-02,55.94,"iran has been formally put on notice for firing a ballistic missile should have been thankful for the terrible deal the u s made with them ",0,1,-3
"1401",2017-02-03,55.92,"yes arnold schwarzenegger did a really bad job as governor of california and even worse on the apprentice but at least he tried hard ",-3,-1,-6
"1402",2017-02-03,55.92,"iran is playing with fire they don t appreciate how kind president obama was to them not me ",0,3,2
"1403",2017-02-07,53.79,"i don t know putin have no deals in russia and the haters are going crazy yet obama can make a deal with iran in terror no problem ",-3,-1,-11
"1404",2017-02-07,53.79,"i don t know putin have no deals in russia and the haters are going crazy yet obama can make a deal with iran in terror no problem ",-3,-1,-11
"1405",2017-02-12,53.79," of refugees admitted into u s during court breakdown are from countries syria iraq somalia iran sudan libya amp yemen",-1,-1,-1
"1406",2017-02-17,54.48,"looking forward to the florida rally tomorrow big crowd expected ",0,1,1
"1407",2017-02-17,54.48,"going to charleston south carolina in order to spend time with boeing and talk jobs look forward to it ",0,2,0
"1408",2017-02-23,55.82,"big interview tonight by henry kravis at the business council of washington looking forward to it ",0,2,1
"1409",2017-03-03,54.12,"nick adams new book green card warrior is a must read the merit based system is the way to go canada australia foxandfriends",1,3,0
"1410",2017-03-04,54.12,"arnold schwarzenegger isn t voluntarily leaving the apprentice he was fired by his bad pathetic ratings not by me sad end to great show",-3,-2,-6
"1411",2017-03-06,54.73," construction amp manufacturing jobs in the u s gulf coast region billion investment we are already winning again america ",1,2,4
"1412",2017-03-15,50.63,"looking forward to a big rally in nashville tennessee tonight big crowd of great people expected will be fun ",1,2,8
"1413",2017-03-16,50.56,"my representatives had a great meeting w the hispanic chamber of commerce at the wh today look forward to tremendous growth amp future mtgs ",0,2,5
"1414",2017-03-30,52.25,"today we honored our true american heroes on the first ever national vietnam war veterans day thankaveteran https t co deohapcv j",1,-1,4
"1415",2017-04-02,52.25,"melania and i are honored to light up the whitehouse this evening for worldautismawarenessday join us amp liub https t co tr hqqywvv",1,1,3
"1416",2017-04-03,52.04,"getting ready to meet president al sisi of egypt on behalf of the united states i look forward to a long and wonderful relationship ",2,4,5
"1417",2017-04-03,52.04,"was the brother of john podesta paid big money to get the sanctions on russia lifted did hillary know ",0,1,1
"1418",2017-04-03,52.04,"looking forward to hosting our heroes from the wounded warrior project wwp soldier ride to the whitehouse on th https t co qlc qfd x",0,3,2
"1419",2017-04-22,52.04,"getting ready to visit walter reed medical center with melania looking forward to seeing our bravest and greatest americans ",1,4,3
"1420",2017-04-22,52.04,"next saturday night i will be holding a big rally in pennsylvania look forward to it ",0,1,1
"1421",2017-04-25,49.37,"proud of ivankatrump for her leadership on these important issues looking forward to hearing her speak at the w https t co e uajrm zp",0,2,4
"1422",2017-04-29,49.37,"looking forward to rally in the great state of pennsylvania tonight at big crowd big energy ",0,1,4
"1423",2017-05-01,50.41,"president andrew jackson who died years before the civil war started saw it coming and was angry would never have let it happen ",-2,0,-8
"1424",2017-05-07,50.41,"congratulations to emmanuel macron on his big win today as the next president of france i look very much forward to working with him ",2,3,7
"1425",2017-05-20,50.41,"great to be in riyadh saudi arabia looking forward to the afternoon and evening ahead potusabroad https t co jjora kfyr",0,2,3
"1426",2017-05-23,53.19,"israel saudi arabia and the middle east were great trying hard for peace doing well heading to vatican amp pope then g and nato ",0,2,4
"1427",2017-05-24,53.29,"thank you for the warm welcome to brussels belgium this afternoon https t co avysamed ",1,0,5
"1428",2017-05-26,50.84,"terrorists are engaged in a war against civilization it is up to all who value life to confront amp defeat this evil https t co haeuvcif i",-1,-1,-5
"1429",2017-05-27,50.84,"i look forward to reading the commercegov analysis of steel and aluminum to be released in june will take major action if necessary ",0,4,0
"1430",2017-05-29,52.25,"i look forward to paying my respects to our brave men and women on this memorial day at arlington national cemetery later this morning ",1,1,2
"1431",2017-06-06,48.11,"so good to see the saudi arabia visit with the king and countries already paying off they said they would take a hard line on funding ",-1,3,2
"1432",2017-06-11,48.11,"i believe the james comey leaks will be far more prevalent than anyone ever thought possible totally illegal very cowardly ",-3,-2,-5
"1433",2017-06-16,45.7," national security presidential memorandum on strengthening the policy of the united states toward cuba memorandum https t co rvr dg hxt",0,2,3
"1434",2017-06-16,45.7," remarks by president trump on the policy of the u s a towards cuba video https t co juwcjgxx dtranscript https t co hilchbpjet",1,1,0
"1435",2017-06-19,45.93,"melania and i offer our deepest condolences to the family of otto warmbier full statement https t co kmca ytfd https t co ehrp bijeb",0,3,0
"1436",2017-06-22,44.46,"i am very supportive of the senate healthcarebill look forward to making it really special remember obamacare is dead ",0,2,-1
"1437",2017-06-29,47.02," mattis says trump s warning stopped chemical weapons attack in syria https t co xl llnkh i",-1,-1,-5
"1438",2017-07-03,49.13,"spoke yesterday with the king of saudi arabia about peace in the middle east interesting things are happening ",1,2,4
"1439",2017-07-04,49.15,"gas prices are the lowest in the u s in over ten years i would like to see them go even lower ",0,-2,1
"1440",2017-07-07,46.47,"i look forward to all meetings today with world leaders including my meeting with vladimir putin much to discuss g summit usa ",0,2,0
"1441",2017-07-07,46.47,"great first day with world leaders at the g summit here in hamburg germany looking forward to day two usa https t co blkgzkqemw",0,1,3
"1442",2017-07-09,46.47," we negotiated a ceasefire in parts of syria which will save lives now it is time to move forward in working constructively with russia ",0,3,2
"1443",2017-07-09,46.47,"sanctions were not discussed at my meeting with president putin nothing will be done until the ukrainian amp syrian problems are solved ",0,1,-1
"1444",2017-07-12,46.73,"isis is on the run amp will soon be wiped out of syria amp iraq illegal border crossings are way down amp ms gangs are being removed ",-1,-1,-3
"1445",2017-07-16,46.73,"the women played great today at the usga uswomensopen i look forward to being there tomorrow for the final round https t co owyptgfiy",0,1,3
"1446",2017-07-22,46.73,"the failing new york times foiled u s attempt to kill the single most wanted terroristal baghdadi their sick agenda over national security",-3,-4,-7
"1447",2017-07-27,50.67,"it was my great honor to present our nation s highest award for a public safety officer the medal of valor to five american heroes https t co j cexubz f",3,7,14
"1448",2017-07-29,50.67,"in other words russia was against trump in the election and why not i want strong military amp low oil prices witch hunt https t co mmsxj su z",2,-2,3
"1449",2017-08-05,50.67,"united nations resolution is the single largest economic sanctions package ever on north korea over one billion dollars in cost to n k ",0,1,1
"1450",2017-08-05,50.67,"the united nations security council just voted to sanction north korea china and russia voted with us very big financial impact ",0,2,2
"1451",2017-08-06,50.67,"just completed call with president moon of south korea very happy and impressed with united nations vote on north korea sanctions ",2,3,7
"1452",2017-08-07,51.42,"the fake news media will not talk about the importance of the united nations security council s vote in favor of sanctions on n korea ",0,3,2
"1453",2017-08-17,50.37,"great to see that dr kelli ward is running against flake jeff flake who is weak on borders crime and a non factor in senate he s toxic ",-5,-3,-2
"1454",2017-08-18,50.96,"today i signed the global war on terrorism war memorial act hr the bill authorizes cont https t co c zikdtowc https t co re n ms cj",-1,-2,-2
"1455",2017-08-22,52.29,"we will push onward to victory w hope in our hearts courage in our souls amp everlasting pride in each amp every one of you god bless america https t co qyfsq a",5,7,7
"1456",2017-08-25,51.87,"i have spoken w govabbott of texas and louisianagov edwards closely monitoring hurricaneharvey developments amp here to assist as needed ",0,1,0
"1457",2017-09-05,53.63,"i look forward to working w d s r s in congress to address immigration reform in a way that puts hardworking citizens of our country st ",1,3,0
"1458",2017-09-06,54.48,"thank you for joining me in mandan nd gov dougburgum lt gov brentsanfordnd senjohnhoeven repkevincramer amp senatorheitkamp https t co nivthvpu ",0,0,2
"1459",2017-09-07,54.16,"during my trip to saudi arabia i spoke to the leaders of more than arab amp muslim nations about the need to confront our shared enemies https t co oeaqfiex ",-2,-1,-1
"1460",2017-09-17,54.16,"i spoke with president moon of south korea last night asked him how rocket man is doing long gas lines forming in north korea too bad ",-1,-1,-3
"1461",2017-09-18,55.5,"looking forward to meeting with prime minister netanyahu shortly peace in the middle east would be a truly great legacy for all people ",1,3,5
"1462",2017-09-20,57.2,"looking forward to friday night in the great state of alabama i am supporting big luther strange because he was so loyal amp helpful to me ",2,4,9
"1463",2017-09-20,57.2,"honored to meet w pres abbas from the palestinian authority amp his delegation who have been working hard w everybody involved toward peace https t co e awdkx ",1,3,4
